image,row,col,cluster,e0_gabor000,e0_gabor045,e0_gabor090,e0_gabor135,e0_log,e0_dog,e0_log2,e0_media,e1_gabor000,e1_gabor045,e1_gabor090,e1_gabor135,e1_log,e1_dog,e1_log2,e1_media,e2_gabor000,e2_gabor045,e2_gabor090,e2_gabor135,e2_log,e2_dog,e2_log2,e2_media
07.png,9,3,2,0.84747,0.77429,2.71854,0.61706,1.86997,2.91622,3.03902,131.53687,0.82304,0.89735,4.15472,0.93144,3.23538,4.61335,5.97243,130.48947,1.84727,2.07268,5.76385,2.22553,5.70102,3.85220,7.23064,129.18271
07.png,9,4,2,0.72799,0.52647,0.56954,0.69925,0.76171,0.95057,0.86251,155.26657,1.20955,0.35470,0.53467,0.46725,0.95139,2.24999,2.00065,154.95273,2.96874,1.34083,1.54025,1.57768,2.34860,6.24762,6.18579,152.75156
07.png,9,5,2,0.84206,0.53441,0.60205,0.52964,0.71820,1.06954,0.83614,147.23843,1.22869,0.49549,0.41390,0.41282,0.98261,2.30028,2.25459,146.60855,3.16925,0.81303,0.88158,0.54924,2.45057,5.96645,5.70938,143.80833
07.png,9,6,2,0.82279,0.62971,0.55681,0.71037,0.80084,1.41719,1.22212,137.56302,1.49172,0.85283,0.64036,0.72587,1.45930,3.29311,3.45640,136.87633,3.34576,2.27521,2.22755,1.76012,3.77672,6.76338,7.72855,133.41351
07.png,9,7,3,1.19004,1.10916,4.04758,0.88558,2.64444,3.38354,3.68262,94.19155,1.33067,0.90056,4.78407,1.14295,3.65828,5.82204,6.35362,95.51837,2.21228,2.02635,5.93791,2.87717,6.25655,6.88979,10.39428,97.73041
07.png,9,8,2,1.51615,1.03344,2.15697,1.00917,1.98491,2.01931,2.39449,62.51786,1.61318,0.99267,2.09349,1.26262,2.34110,3.93089,4.02430,63.27908,4.09430,2.60077,1.83583,2.19014,4.35733,9.01949,9.28524,66.95958
07.png,9,9,2,3.33366,1.46209,2.78588,1.42680,2.83322,2.10088,2.57776,79.94872,2.54765,0.98583,1.62545,1.94407,2.37439,2.44078,2.64358,80.80537,3.44635,2.00743,0.98518,1.57242,2.75343,4.07072,5.52959,81.63408
07.png,9,10,2,1.52742,0.99894,3.26012,1.38961,2.51698,1.91589,2.44025,63.46523,1.39493,1.04754,2.81953,1.73701,2.38243,2.29340,2.96331,64.62386,1.63855,1.33840,1.54796,3.05503,2.90022,5.04524,5.24976,67.44002
07.png,9,11,2,1.26551,1.21728,1.73648,1.05336,1.65936,2.14851,2.21983,57.42910,1.68283,1.01126,2.26838,0.98158,2.24800,2.70727,3.38403,58.29277,1.85856,1.64703,2.96506,1.98360,3.13416,3.94187,4.83924,61.16459
07.png,9,12,2,1.87365,1.53221,3.85759,1.26489,2.66465,1.86947,2.34441,69.17757,1.67825,1.30357,2.54237,0.92183,2.09205,1.91868,2.19915,69.80339,1.97270,1.56818,2.34724,1.13067,2.04358,1.88419,2.54296,70.59320
07.png,9,13,2,1.67857,1.05517,3.63454,1.04283,2.73002,2.96331,3.38244,61.48372,0.80134,0.92896,4.60696,1.05025,3.08974,1.50052,2.62968,61.77816,0.97488,1.06778,4.74506,0.86347,1.94473,3.21278,2.58983,62.88783
07.png,9,14,2,1.03452,1.07674,3.70794,1.11651,2.44419,2.72726,3.29830,78.24484,1.02278,0.86459,4.46638,0.66574,3.03985,3.21322,3.58068,77.92757,1.48627,0.64624,4.37828,0.72383,3.45316,2.93725,4.28056,77.20947
07.png,9,15,2,1.26598,1.30539,4.12142,1.43194,2.74153,2.00501,2.58799,85.88232,1.66406,0.81642,2.98200,0.84871,2.29192,2.34612,2.60028,86.22589,2.53222,1.43469,2.40590,1.10424,2.60115,2.82257,2.78075,87.57357
07.png,10,0,4,5.30741,2.03094,2.97521,2.66906,4.75234,4.73031,5.78208,88.84500,5.62417,1.91470,3.07713,1.99110,5.47272,6.54850,8.06772,87.90520,9.53537,2.10642,2.48923,2.06558,7.38971,2.94253,5.72072,86.61277
07.png,10,1,2,2.64505,1.27546,2.46677,1.98014,2.60913,2.74639,3.19258,110.89738,2.35127,1.35704,2.36387,2.01527,3.09098,3.59241,4.08627,109.88967,4.96380,1.17432,2.58640,1.84718,3.70593,2.89354,3.81424,107.59034
07.png,10,2,3,2.55125,1.32334,3.04478,1.38805,3.00002,3.45021,4.37758,119.84131,2.90580,2.32730,2.64145,2.39244,4.27401,3.81449,5.41730,118.91994,4.80460,2.65404,1.97192,3.78491,4.52286,2.23750,4.53358,117.03178
07.png,10,3,2,2.17704,0.86385,1.44516,0.72907,1.74170,1.93080,2.13751,129.46895,2.03096,1.13036,1.80247,1.25005,2.09457,3.06145,3.11077,129.40147,3.30309,1.67975,3.37791,2.13068,3.16041,1.95675,4.04555,128.79309
07.png,10,4,2,1.67527,0.59324,0.78451,0.64795,1.28332,1.36955,1.47910,127.07606,1.59857,0.65195,0.82800,0.49370,1.41971,2.43726,2.60416,128.01019,2.50079,0.88801,1.10433,0.91697,2.66560,2.74867,4.24447,129.94141
07.png,10,5,2,2.17084,0.71689,0.83611,0.72490,1.45782,1.39472,1.54258,124.40810,2.08602,0.41262,0.36959,0.54986,1.47133,2.28780,2.51971,124.89911,3.55073,0.52676,0.86803,0.80006,2.42415,2.35177,3.74124,125.74039
07.png,10,6,2,1.48137,0.73157,1.85275,0.92600,1.84890,2.22931,2.58172,117.15511,1.48053,0.99566,2.35226,1.26942,2.46820,3.14493,3.91271,117.55333,2.98055,2.30712,3.05424,1.91407,3.75721,2.90150,4.48646,119.08834
07.png,10,7,3,2.26567,1.07765,1.73557,1.17782,2.65490,4.52697,5.04611,103.19125,3.97710,2.52270,2.75837,1.82236,5.13357,5.40017,8.68434,103.53480,6.25389,6.56347,3.48398,4.38527,7.92929,4.61169,5.07821,104.38698
07.png,10,8,4,2.64099,0.94861,1.14716,0.90753,2.21907,3.21817,3.54379,85.82884,4.22826,1.24946,1.50225,1.50230,3.48411,5.29246,5.74001,85.36356,7.97472,2.30308,1.25512,4.37235,5.77203,7.09710,7.74270,85.10092
07.png,10,9,4,3.08119,0.80014,1.32242,1.02505,2.54990,3.63082,4.03800,96.22237,5.27165,1.05449,1.50612,1.59976,3.86204,6.33046,6.83814,94.82134,6.95780,1.95545,3.06157,2.72265,6.88841,5.07127,10.43075,91.14302
07.png,10,10,2,1.00459,0.79117,1.16465,0.74478,1.45267,2.45121,2.57099,53.19275,1.73698,1.04514,1.94088,1.38194,2.64373,4.00985,4.94068,53.77702,3.94932,2.64916,3.39138,3.22397,4.98675,4.39289,6.54399,55.93219
07.png,10,11,2,1.03630,0.74598,0.76818,0.60094,0.93867,0.89846,0.97675,38.64682,0.82721,0.64966,0.74887,0.37910,0.93029,1.90641,1.72135,39.28515,1.22944,1.25236,1.02125,0.68128,1.82757,5.57688,4.48679,40.93349
07.png,10,12,2,1.83225,1.07698,3.03922,1.11693,2.16840,1.70842,2.06545,51.27362,2.02826,0.96170,1.72176,0.89284,1.89225,1.52395,2.08247,51.29878,1.30344,1.05411,2.85851,1.47483,1.64089,1.83953,1.21725,51.38715
07.png,10,13,2,0.82486,0.88158,3.06374,1.05754,2.15135,2.14528,2.44574,57.11864,0.97322,0.89167,3.32413,0.74022,2.20589,2.07411,2.85563,56.97041,1.13544,0.84971,4.16093,0.78423,2.22389,2.42478,2.05122,56.79118
07.png,10,14,2,1.31750,1.01743,3.63801,1.14357,2.63873,2.92959,3.47541,78.08942,1.23373,0.78094,4.93266,0.94348,3.22786,3.74181,4.08692,77.78185,1.56037,1.33610,4.44529,1.32835,3.90268,2.46422,4.31233,76.59088
07.png,10,15,2,2.10348,1.11238,4.02223,1.25417,2.77575,2.32178,2.64387,87.63199,2.06321,0.86850,3.21899,1.04861,2.45762,2.92147,3.29494,87.78937,2.82507,1.92526,2.92880,2.29268,3.43754,2.39176,3.21172,88.08734
07.png,11,0,2,2.68133,2.03320,1.85555,1.99191,2.89160,2.47616,3.05989,109.86768,3.46520,1.45825,1.68543,1.47326,2.97043,3.45291,4.25568,109.92658,6.35693,1.41598,1.55142,1.58957,4.25549,3.94706,5.14988,109.64021
07.png,11,1,2,3.03036,1.56922,1.58523,3.13359,2.94975,2.76923,3.15882,109.54167,4.34123,1.39945,0.87986,1.49301,3.01475,3.89003,4.56170,109.93185,7.14169,1.00183,0.91648,1.06538,4.42495,3.67252,5.01005,110.57977
07.png,11,2,2,1.68180,1.02357,1.95302,1.90930,2.21320,2.36900,2.80469,120.74866,2.31628,1.41397,2.48049,1.27859,2.74847,3.23406,3.84357,120.53374,3.68062,2.18926,3.23365,1.56665,3.59276,3.86535,4.81785,120.09338
07.png,11,3,2,2.30022,0.65786,1.15282,0.66922,1.69210,1.71165,2.02413,122.26722,2.69052,0.59365,0.85753,0.48014,1.74188,2.36315,2.63476,122.48845,2.41329,1.02268,2.52825,1.04112,2.38989,3.14625,3.08254,122.38475
07.png,11,4,2,1.84909,0.58497,0.77815,0.58763,1.39076,1.18410,1.42506,108.59845,1.87509,0.36653,0.93082,0.47708,1.23016,1.75173,1.79844,108.74022,1.90556,0.66271,1.17340,0.49453,1.73290,2.75636,3.08118,108.62132
07.png,11,5,2,1.42601,0.60385,0.76951,0.67549,1.10557,1.01289,1.03433,106.56523,1.06780,0.49706,0.60052,0.46563,0.95858,2.29731,2.08180,106.35129,1.44762,1.28979,1.47606,0.84679,2.05442,3.17660,4.21121,104.95848
07.png,11,6,2,1.00384,0.88715,2.33417,0.73131,1.86895,2.29001,2.56252,110.78524,1.10576,1.11979,2.86891,1.04938,2.55495,4.21383,4.83492,110.67631,1.71271,2.79453,4.98651,2.03360,4.64046,4.39327,5.16823,109.77788
07.png,11,7,3,1.32659,1.02068,1.43080,0.80293,1.75033,3.06737,3.23937,123.76167,1.85019,2.16964,1.67489,1.44940,3.40424,6.00538,7.48617,123.15796,3.25174,6.75868,2.01626,3.52838,7.56518,8.59329,10.45959,120.33667
07.png,11,8,2,0.97125,0.88190,0.90362,0.63164,1.11937,1.62978,1.73700,119.71156,1.20154,1.24929,1.40121,1.34483,1.83545,4.11428,4.12217,119.01299,2.60940,3.82921,2.88910,4.00580,4.28592,7.11553,8.03252,116.80313
07.png,11,9,2,0.89377,0.77407,0.96800,0.97052,1.20884,2.07116,2.09676,115.20309,1.23501,0.95951,1.19840,1.51427,2.24072,5.02009,5.28913,115.72530,2.50964,2.20044,3.74700,2.40526,5.30019,9.13761,7.58021,115.80933
07.png,11,10,3,2.22254,0.94872,3.13011,1.13785,2.66091,3.62298,3.89202,78.50484,2.12828,1.37952,4.31177,1.36798,3.79121,5.04403,6.17714,78.71800,3.58692,3.02346,7.56597,2.65811,5.66963,3.67683,5.65504,78.77674
07.png,11,11,2,3.06270,0.97195,2.14253,1.08284,2.55860,2.32547,3.01903,52.18371,2.42915,1.45301,2.12479,1.64968,2.82376,3.55232,4.11170,51.30928,3.98325,1.56247,1.91041,2.18111,3.96242,3.76013,5.05969,50.02062
07.png,11,12,2,2.50333,1.12161,1.70810,1.20735,2.16821,2.05376,2.53907,61.49081,2.44241,1.26984,1.57675,1.61355,2.46384,2.87171,3.35250,61.27286,3.24412,1.30711,1.51867,2.73403,3.22886,4.65457,5.46109,59.35557
07.png,11,13,2,1.37848,0.83817,2.78985,0.97148,1.97911,2.04280,2.32603,52.78668,1.30591,0.75050,2.64473,1.24750,2.17740,2.63365,3.19285,52.74745,3.32153,0.93674,3.14956,1.38350,2.96131,2.15309,2.37337,52.69748
07.png,11,14,2,1.13102,1.14837,3.28968,1.25355,2.45205,2.63989,3.16185,67.91844,1.19004,1.06884,4.42312,1.35545,2.95329,3.36418,4.04707,67.87082,1.43535,1.60911,3.77042,3.31930,3.83217,2.08982,3.98528,67.89044
07.png,11,15,2,2.01381,1.31083,4.08672,1.08213,2.73346,2.44665,2.84674,89.26923,2.09933,1.02208,3.42375,1.00348,2.65941,3.39612,3.50169,88.74822,2.42973,1.85209,3.07043,2.62297,3.77986,3.78120,4.64242,87.65955
07.png,12,0,4,4.07264,0.70632,0.70885,0.76542,2.44552,3.28064,3.71144,95.81612,5.96096,0.64450,0.29993,0.70451,3.67148,6.21851,6.85627,97.07302,8.99738,0.79936,0.23885,0.85781,6.51401,10.14370,11.12073,99.04965
07.png,12,1,4,3.89921,0.77815,0.89851,0.78706,2.52886,3.24193,3.70572,95.62338,5.88929,0.71029,0.47406,0.65560,3.64914,6.13048,6.79602,96.67816,8.45542,0.90259,0.54275,0.88344,6.47351,9.79534,10.97832,98.46520
07.png,12,2,4,3.51291,0.91764,1.45525,1.02696,2.63200,3.33447,3.80805,97.42156,5.35938,0.86314,1.53338,1.10549,3.69233,5.45909,6.27905,98.42085,7.10197,1.34830,1.16843,1.42782,6.02226,8.17659,9.51372,99.49189
07.png,12,3,3,4.42149,2.16502,5.71780,1.92362,5.27884,4.64984,6.16238,84.40295,5.03038,2.26576,6.77881,2.14953,5.35120,3.74922,5.05678,85.43538,5.07375,1.47003,5.02565,1.93882,4.58123,6.82355,6.16055,88.57431
07.png,12,4,3,4.24893,2.36542,4.53955,1.85005,4.54289,5.01260,5.70687,78.79463,5.14149,2.64845,6.22060,2.52527,5.26077,4.44410,6.46279,79.88998,4.81739,1.47857,8.01280,1.20924,5.20271,4.33443,2.82451,82.38332
07.png,12,5,3,4.62809,1.72390,2.89519,1.33776,3.95415,3.80773,5.10133,61.51497,5.70920,1.35159,3.87783,1.35976,4.53880,5.27053,5.65540,61.42313,7.00298,2.22189,4.24695,1.09400,5.27920,7.83677,9.15826,65.03432
07.png,12,6,2,2.72087,1.12673,2.69500,1.21371,2.59699,2.84901,3.08075,66.57734,2.39633,1.40321,2.50084,1.63280,2.98990,4.14066,5.19924,66.85683,4.04547,1.41022,4.37296,2.92862,4.95400,6.50839,6.55695,68.91394
07.png,12,7,2,1.87248,1.12034,1.40921,0.84132,1.90068,2.87148,2.98297,64.21905,2.26935,1.44711,1.77615,1.18529,2.98264,4.87735,5.81345,66.31937,3.70528,3.32764,3.16906,2.76236,5.87080,4.41692,7.08644,70.73170
07.png,12,8,2,2.94615,0.87171,0.77971,0.89573,2.22311,3.13993,3.44618,51.98685,5.06720,0.78381,0.88704,0.75883,3.26713,4.90826,5.52492,53.96011,7.46848,2.00509,1.57223,1.42483,5.55418,9.76572,11.08857,59.52158
07.png,12,9,3,1.60668,1.08945,2.10002,0.92317,2.31139,3.36734,3.91995,93.40836,2.23869,1.60998,3.58132,1.76309,3.85873,4.10581,6.11965,93.41386,4.23065,4.03383,3.04078,4.41255,6.38635,6.79711,10.06411,93.47424
07.png,12,10,3,1.94741,1.31477,3.72361,0.98826,3.09350,4.01068,4.46018,85.55728,2.22921,1.26425,4.87947,1.28066,4.37504,6.71243,7.57740,86.45358,2.31025,2.37510,8.02429,2.24960,7.59295,6.62609,11.02463,87.44847
07.png,12,11,2,1.86075,1.00591,2.02091,1.18635,2.17723,2.11178,2.76813,46.33389,1.92330,1.12446,2.89086,1.58477,2.64426,2.65823,3.30402,46.59834,2.18112,1.54267,3.03797,2.16332,3.24422,4.85702,4.31060,48.44621
07.png,12,12,2,1.11370,0.80609,1.43766,0.90020,1.30518,1.78626,1.88913,44.87263,1.54948,0.90770,1.79199,0.84975,1.92269,2.30491,3.37300,45.33952,2.85552,2.20703,1.87516,1.50618,3.26365,2.27295,3.57246,46.36285
07.png,12,13,2,1.04422,0.91056,1.45033,0.85157,1.41598,1.75491,1.82552,48.07395,1.12601,0.73720,1.41419,0.85847,1.80143,3.05536,3.45637,47.17659,1.98426,1.55195,3.11097,2.15221,3.32310,2.95451,5.76551,46.48328
07.png,12,14,2,0.96040,0.98772,2.41333,1.13806,1.93937,2.15308,2.38766,66.70222,1.43048,1.21422,2.35070,1.04850,2.34793,3.14825,3.83660,66.40643,2.03326,2.61389,3.20402,2.68963,3.86681,2.02449,4.20363,65.75857
07.png,12,15,2,1.60775,1.04793,3.60199,0.97869,2.30057,2.67440,2.72827,71.40213,1.98084,1.29332,2.87880,0.84780,2.78084,3.96261,4.89602,71.81509,2.55370,3.73582,3.18831,2.43639,5.06296,3.38718,5.83973,73.69592
07.png,13,0,4,9.59757,0.82858,0.66859,0.79911,5.65768,5.25418,6.24989,90.58678,10.58090,0.95443,0.40346,0.90823,5.61075,9.23525,9.79852,88.65433,11.58823,0.78086,0.23010,0.76310,10.17969,4.62597,13.13918,84.96782
07.png,13,1,4,9.31134,0.93239,0.70109,0.88095,5.47432,5.25056,6.16916,90.38903,10.45239,0.89658,0.42060,0.89075,5.62427,9.08270,9.65978,88.35741,11.22769,0.84414,0.23771,0.80015,10.11489,4.40684,12.95445,84.67284
07.png,13,2,4,8.96968,1.27060,1.38176,1.11786,5.45823,4.88907,5.87051,92.53576,9.74855,0.88837,1.03178,1.18849,5.25811,8.15658,8.58810,90.80225,10.23185,0.74708,0.41491,0.99007,8.97082,4.03993,11.39727,87.39511
07.png,13,3,4,9.78889,1.30710,1.48712,1.20978,5.71021,5.35653,6.33004,93.83549,10.20347,1.24779,2.06550,1.39416,5.64472,7.12363,7.78479,92.45070,10.25865,1.07300,2.55482,1.21951,7.89379,3.39266,8.97790,89.32390
07.png,13,4,4,8.67523,1.74569,2.05003,1.48070,5.28386,6.08513,6.73776,91.74449,10.11826,2.26550,2.36964,2.06677,6.34820,6.38609,8.60808,91.86166,12.04027,3.31014,4.96971,1.92185,7.97951,4.69264,6.23691,90.46170
07.png,13,5,4,7.04169,1.79389,1.77496,1.43841,4.48850,5.83438,6.64832,82.95511,9.08724,2.43509,1.97162,1.72522,6.65952,6.13130,8.54686,82.78630,14.04039,2.08445,3.69990,1.44735,7.22524,3.92353,5.44180,81.42551
07.png,13,6,3,3.87620,1.28416,1.47240,1.20643,2.91247,3.85383,4.46116,64.44292,5.12501,1.54537,1.81620,2.13279,4.40166,3.70056,5.68866,65.61475,8.41674,1.64712,1.91561,3.54395,4.88742,2.05457,3.81272,67.15790
07.png,13,7,2,1.81490,0.91536,0.95752,1.05296,1.71187,2.33143,2.59500,55.56168,2.50054,1.39438,1.33594,1.59864,2.65028,3.95122,4.66667,55.83823,3.71375,3.07391,2.82347,3.97791,4.70008,3.38137,5.98587,55.34454
07.png,13,8,2,0.93738,0.86872,0.91202,0.90165,1.21064,1.28034,1.61424,30.75361,1.27211,0.77033,1.27149,1.12855,1.54764,1.68166,2.00181,30.98481,2.77214,1.79651,0.77087,1.78724,1.92990,4.39232,4.43618,32.57117
07.png,13,9,3,1.65176,1.13119,1.09740,1.03342,1.93145,3.14878,3.43175,61.29172,2.39042,1.64903,1.83250,1.70565,3.54679,6.02132,7.08147,61.33177,6.30157,2.70443,1.72052,4.05219,6.98609,4.32248,8.62930,60.64865
07.png,13,10,2,1.63690,1.18939,1.72468,1.06784,2.05902,2.18456,2.64242,62.52926,2.06769,1.29882,2.43404,1.18730,2.59067,4.08896,4.60789,63.05394,4.37941,2.53079,4.20099,2.66259,4.77689,3.08421,5.68870,64.70798
07.png,13,11,2,1.47027,0.81655,1.37127,0.94315,1.54047,1.71914,2.08519,58.06458,1.26931,1.14638,1.78580,1.33746,2.07626,1.87018,3.07370,57.79735,1.47008,1.32815,1.50177,2.81456,2.89321,2.21504,2.74712,56.99969
07.png,13,12,2,0.85960,0.74599,0.95570,0.65701,1.02662,0.86889,1.12915,35.97504,0.75908,0.65369,1.20367,0.76844,1.07949,1.66610,1.93376,36.85259,1.09783,1.20210,1.28424,2.09768,2.13060,2.42822,3.00236,38.52105
07.png,13,13,2,0.80209,0.75963,0.85612,0.66512,1.00955,1.17302,1.29097,32.06083,0.80759,0.74620,0.82109,0.51049,1.32216,2.37107,2.68413,32.55025,2.16872,1.65610,1.63809,1.46258,2.75006,4.12614,5.31874,33.93439
07.png,13,14,2,0.96629,0.97108,1.49069,0.98460,1.53917,2.19601,2.35788,59.21543,1.17158,1.10007,1.87966,1.13945,2.37480,3.58199,4.30264,58.93731,3.48377,2.84684,2.92556,1.86761,4.28635,1.27742,4.67774,58.68254
07.png,13,15,3,1.48045,1.07672,5.34872,1.05992,3.36073,3.06505,3.36544,84.02737,1.85993,1.29051,3.95289,1.11663,3.33731,4.48793,5.57352,83.74747,3.30525,3.55343,4.22086,3.05537,5.35981,6.03313,5.84064,82.30386
07.png,14,0,4,8.29488,0.98892,0.65611,0.90761,4.79280,6.42281,6.76127,83.02255,10.32180,0.95954,0.48550,0.92142,6.31085,11.72509,12.29764,83.02972,14.87428,0.67147,0.19997,0.69900,12.40308,1.95750,13.62983,82.80191
07.png,14,1,4,8.22873,0.87379,0.64472,0.81338,4.78527,6.33052,6.66834,82.09218,10.02501,1.05126,0.29166,0.98091,6.38982,11.70566,12.40275,82.25236,15.04107,1.39084,0.21480,0.93898,12.51245,1.67900,13.21166,82.06181
07.png,14,2,4,5.97707,1.01004,0.82936,0.91772,3.52353,5.79943,6.33947,78.76934,9.11924,0.84012,0.74725,1.19481,6.35086,9.14212,10.34741,80.01936,15.60327,0.74639,0.76090,1.49572,9.79765,2.77472,8.66696,81.59428
07.png,14,3,4,5.76780,0.76008,0.79565,0.78187,3.35167,5.60987,6.08192,79.17637,8.79998,0.79569,0.47246,0.72960,6.08581,8.67181,9.94949,80.33328,15.54159,0.43053,0.72477,0.46744,9.23556,3.23053,7.46368,81.85126
07.png,14,4,4,4.54544,1.12705,1.53463,1.03791,3.21789,4.57871,5.21976,77.66101,6.74000,1.80326,0.81391,1.65340,5.28336,6.57993,7.93410,78.58907,10.84923,2.45097,0.84478,2.59941,7.67543,2.88738,6.00819,79.98758
07.png,14,5,2,1.61780,0.68512,1.35415,0.61578,1.26118,0.79591,0.78647,75.97298,0.99712,0.56224,0.59999,0.31403,0.67550,1.05560,0.93568,75.95062,2.34387,1.33819,1.36192,1.17202,0.90796,2.12176,1.58302,76.09904
07.png,14,6,2,1.55878,0.90508,1.84801,0.83472,1.52553,1.37284,1.56471,63.69093,1.09554,1.19211,1.49155,0.71903,1.48666,1.93856,2.35647,63.41829,2.09495,1.51116,1.70114,1.62907,2.37192,3.42980,3.51935,63.67712
07.png,14,7,2,1.62241,0.92715,1.87231,1.08782,1.76146,1.94919,2.25443,47.59534,1.55289,1.14333,1.75900,1.31831,2.13563,2.49867,3.19084,47.87488,1.93910,1.19547,3.21972,2.08410,2.92349,3.63809,4.26042,49.31455
07.png,14,8,2,0.97236,0.81310,0.87418,0.95784,1.31647,1.78197,1.93816,31.23335,1.05489,0.89308,1.22229,1.43419,1.93772,2.58945,3.53778,31.30555,2.30808,2.23062,1.16798,2.89864,3.37817,6.47799,5.57066,32.58084
07.png,14,9,2,0.82834,0.91339,0.97600,0.89385,1.15814,0.95322,1.21032,28.35941,0.86406,0.62106,1.08454,1.02815,1.12763,1.46946,1.79006,28.24187,2.30406,1.32702,1.06772,1.77928,1.85958,4.72450,4.16183,29.10057
07.png,14,10,2,0.92029,0.72927,0.80733,0.87306,1.02809,0.87470,0.99297,43.39637,0.62633,0.55202,0.79867,0.60069,0.96105,1.73141,1.73835,43.39265,1.75259,0.97486,1.22866,0.68778,1.71791,2.18841,2.66244,42.88676
07.png,14,11,2,0.77069,0.78876,0.95381,0.69059,0.97738,1.17763,1.21509,57.50164,0.68654,0.64024,0.70877,0.71807,1.23705,2.26984,2.65955,57.51649,1.69544,1.14799,1.38660,1.49851,2.71250,4.43738,5.01073,56.40847
07.png,14,12,2,0.82974,0.84073,0.83477,0.78929,1.13220,1.30434,1.40220,50.79896,0.50652,0.88000,1.10007,0.74954,1.44068,2.39131,2.79479,50.33665,1.00164,1.69291,2.34215,1.21730,2.66014,3.58701,4.16989,48.91445
07.png,14,13,2,0.65072,0.62734,0.67039,0.85994,0.85772,0.75636,0.82288,26.58120,0.59325,0.52192,0.49505,0.50998,0.83099,1.35205,1.54289,27.02348,0.86539,0.99747,0.80599,1.09052,1.48151,4.18537,3.47709,28.47500
07.png,14,14,2,1.00192,0.94868,1.68989,0.90933,1.46669,1.43948,1.60595,45.72378,0.96724,1.08717,1.49785,0.89229,1.56051,1.96531,2.51201,45.62690,1.50636,2.44056,1.77646,1.54540,2.43804,2.64909,3.70022,45.48181
07.png,14,15,2,1.84607,1.20540,3.84113,1.17359,2.65175,1.99185,2.35163,53.66547,1.54110,1.03435,2.78319,1.07320,2.22253,2.32370,2.66860,54.95775,2.25872,2.48570,2.05272,1.60622,2.75531,5.69673,5.46934,57.45681
07.png,15,0,4,8.12988,0.78705,0.87274,0.82691,4.70871,5.51613,6.48848,81.13081,10.45866,0.92750,0.68281,0.87533,5.95281,9.32502,9.92103,82.39260,13.81939,0.69573,0.31028,0.64730,11.01545,2.33125,12.41969,83.55724
07.png,15,1,4,7.06526,1.08153,1.25936,1.10360,4.58126,5.32869,6.49766,80.20000,9.23642,1.55066,0.97129,1.43350,6.24594,8.84765,10.21819,80.87212,11.53412,2.77598,0.82652,2.00338,11.34229,1.50790,11.45950,81.95537
07.png,15,2,3,2.12254,1.38567,7.49225,1.37003,3.92275,2.63083,2.90057,83.64680,2.64496,1.45221,3.26525,1.09192,2.67969,4.26361,4.52223,83.57064,5.00945,3.04547,2.63837,2.10928,4.20427,4.35961,3.98402,84.33527
07.png,15,3,2,1.98376,1.25180,7.15915,1.22449,3.58016,2.76488,3.03596,76.23073,2.24118,1.26482,3.27010,0.99813,2.89311,4.05825,4.72740,76.84348,6.06406,1.22114,2.87003,1.33861,4.28192,4.08645,2.07543,79.65860
07.png,15,4,2,1.92540,1.34516,6.75244,1.17364,3.55520,2.79463,2.76701,81.02419,2.04824,1.29967,2.93621,1.11145,2.71273,3.95121,4.45049,81.00630,5.21659,0.94372,3.12047,1.93569,4.09980,3.17137,2.93812,81.80932
07.png,15,5,3,1.94625,1.54578,3.43904,1.46796,3.03500,3.36126,3.92901,78.34041,1.43919,2.57574,4.31669,2.38664,3.73327,3.30607,4.53774,79.32585,2.94638,2.08064,7.27780,2.23433,3.80328,1.91568,2.05423,80.39912
07.png,15,6,2,2.13637,1.59347,3.89439,1.64704,3.39859,3.65615,4.77774,78.34095,1.22837,2.34549,7.11484,2.54107,4.33188,3.00526,2.81126,77.83614,1.20920,2.49850,3.01294,2.44355,2.38015,1.54945,1.33111,77.88647
07.png,15,7,2,1.44762,0.89209,3.49562,1.19620,2.67169,2.69136,3.39643,92.64706,1.20593,0.87411,3.99792,2.52276,3.17603,2.51135,3.92629,91.36098,2.24320,2.20590,2.89915,4.64224,3.69025,5.64113,5.26320,87.70413
07.png,15,8,2,1.12127,0.89690,1.23202,1.13242,1.60156,2.77827,2.81617,86.59454,1.37261,1.10733,1.90159,1.93172,3.06594,4.53279,6.25123,85.30516,2.83320,2.27852,4.74797,5.14462,6.43907,8.01042,9.24030,81.06612
07.png,15,9,2,0.80257,0.98134,1.36126,0.89888,1.50954,1.45913,2.00983,39.33467,1.04164,1.12779,2.47370,0.78658,1.82535,2.15263,2.57015,39.75252,2.00622,2.06752,2.46611,2.00295,2.72414,3.80708,4.67349,40.28994
07.png,15,10,2,0.57321,0.68825,0.74819,0.59075,0.83266,0.66437,0.72868,20.82223,0.46586,0.31402,0.64606,0.35835,0.72482,1.41878,1.35764,21.15880,1.13847,0.48761,0.61355,0.35774,1.47992,3.63474,3.31392,22.41058
07.png,15,11,2,0.61242,0.62589,0.94151,0.63413,0.91104,0.84002,1.02344,25.41147,0.54099,0.59203,0.82153,0.54213,0.97729,1.24273,1.43369,25.61978,0.75402,0.94793,1.53639,0.54044,1.53127,3.20936,3.15763,26.90200
07.png,15,12,2,1.00100,0.85448,0.75410,0.96101,1.10755,1.28735,1.42995,35.54654,1.17409,0.88476,0.90166,0.90390,1.50820,2.34321,2.81338,36.17064,1.34208,2.43904,1.79207,2.06688,2.98960,1.49672,3.40917,37.26723
